17260001	Système U	Super U GEMOZAC
17270001	Intermarché	INTERMARCHE MONTGUYON
17285001	Système U	Hyper U Coop Atlantique La Rochelle
17290003	Intermarché	INTERMARCHE
17300003	Leclerc	AUDIS-DISROCH
17300004	Intermarché	INTERMARCHE HYPER
17300006	Esso Express	ESSO EXPRESS ROCHEFORT BOIS BERNARD
17310001	Système U	Super U Coop Atlantique St Pierre Oléron
17310003	TotalEnergies	SARL RAFAEL NETO
17310004	Leclerc	E.Leclerc Saint Pierre d'Oléron
17320002	Leclerc	SODIMAR
17320003	Intermarché	INTERMARCHE MARENNES
17320004	Leclerc	E. LECLERC
17330001	Indépendant sans enseigne	SARL GARAGE ROY
17350001	Shell	AIRE DE FENIOUX EST
17350003	TotalEnergies	SARL GARAGE GARNIER
17350005	Système U	Super U Coop Atlantique St Savinien
17350006	ENI	AGIP FENIOUX OUEST A10
17360001	Système U	U Express Coop Atlantique St Aigulin
17390002	Intermarché	SAS COTREM
17400002	Leclerc	ANGELY-DIS
17400003	Intermarché	INTERMARCHE ST JEAN D'ANGELY
17400006	Avia	SARL SIGESS CLD/STATION AVIA
17400008	Leclerc	CENTRE AUTO E.LECLERC ST JEAN D'ANGELY
17410001	Leclerc	E.LECLERC ST MARTIN DE RE
17410002	Intermarché	INTERMARCHE ST MARTIN DE RE
17420001	Système U	Super U Coop Atlantique St Palais/Mer
17430001	Système U	Super U TONNAY CHARENTE
17430007	TotalEnergies Access	RELAIS TONNAY CHARENTE
17440001	TotalEnergies	RELAIS DE BELLE AIRE
17440003	Carrefour Market	Carrefour Market
17450001	Système U	Super U FOURAS
17470001	Intermarché	INTERMARCHE AULNAY DE SAINTONGE
17480003	Leclerc	E.Leclerc Le Château d'Oléron
17500002	Leclerc	SEUGNE-DIST
17500003	Intermarché	INTERMARCHE JONZAC
17520001	Carrefour Contact	CARREFOUR CONTACT ARCHIAC
17520002	TotalEnergies	SARL LA MECANIQUE JARNACAISE
17530001	Système U	Super U Coop Atlantique Arvert
17530003	Carrefour Contact	SARL ANIMEDIS.
17540001	Elan	GARAGE BERCHOTTEAU
17550001	Intermarché	INTERMARCHE DOLUS D OLERON
17570001	TotalEnergies	SARL JAUDEAU & CIE
17580002	Carrefour Contact	CARREFOUR CONTACT LE BOIS PLAGE EN RE
17590002	Système U	STATION U
17600001	Système U	Super U SAUJON
17600003	Intermarché	SAS LARDIDEN
17600004	Leclerc	MEDIS
17600005	Avia	STATION AVIA
17600006	Leclerc	E.Leclerc Le Gua
17620002	Système U	SUPER U ECHILLAIS
17630001	Intermarché	INTERMARCHE LA FLOTTE EN RE
17640002	Intermarché	SAS Les Perches Distribution Intermarché
17640003	Système U	U EXPRESS
17690001	Carrefour	Carrefour Angoulins (La Rochelle) 24/24h
17690002	TotalEnergies Access	TOTAL ACCESS
17690004	Avia	Avia XPress Picoty Réseau
17700001	Système U	U Express Coop Atlantique Surgères
17700002	TotalEnergies	GARAGE PETIT
17700003	Leclerc	SODISUR
17700004	Intermarché	INTERMARCHE SURGERES
17740001	TotalEnergies	LE RELAIS DU PERTUIS
17770002	Carrefour Contact	CARREFOUR CONTACT
17780001	Intermarché Contact	STATION INTERMARCHE
17800001	Esso	ESSO AIRE DE ST LEGER EST
17800004	Leclerc	E.LECLERC SODIPONS
17800005	Esso	ESSO SAINT-LEGER OUEST
17920001	Avia	Avia XPress Picoty Réseau
18000001	Carrefour Market	CARREFOUR MARKET GIBJONCS
18000002	Carrefour	CARREFOUR BOURGES
18000004	Carrefour Market	Carrefour Market
18000011	Auchan	AUCHAN SUPERMARCHE BOURGES
18000014	Carrefour Market	Market
18000016	Esso Express	ESSO EXPRESS BOURGES AURON
18000017	TotalEnergies	RELAIS DES PRES LE ROI
18000018	TotalEnergies Access	RELAIS BOURGES CAMPING
18000019	TotalEnergies Access	RELAIS BOURGES AVENIR
18000021	Intermarché	SAS COUPANCES
18000022	Intermarché	SAS COUPANCES "ZAC DE VARENNES "
18100008	Intermarché	INTERMARCHE VIERZON
18100010	Esso Express	ESSO EXPRESS VIERZON FORGES
18100011	TotalEnergies Access	RELAIS DE LA CHEVROLERIE
18100015	Carrefour Market	MARKET SOFRAREP
18100016	Carrefour Market	MARKET SOFRAFORG
18100017	Système U	Station U
18103001	Leclerc	E.LECLERC VIERZON
18110001	Carrefour Market	Carrefour Market
18130001	Avia	AVIA XPRESS
18130002	Système U	SUPER U DUN SUR AURON
18140003	Esso	LA PETITE STATION
18150001	Bi1	BI1 LA GUERCHE SUR L AUBOIS
18160001	Carrefour Market	Market SAS LIGNIERIS
18170001	Système U	U Express  LE CHATELET
18190001	Intermarché	INTERMARCHE CHATEAUNEUF SUR CHER
18200001	Carrefour Market	Carrefour Market
18200002	TotalEnergies	SCAC ST AMAND MONTROND
18200005	Intermarché	INTERMARCHE ST AMAND MONTROND
18200007	Leclerc	SAS SAMDIS
18200009	Intermarché	STATION MOUSQUETAIRES
18200011	Esso	Esso Centre de la France
18220001	Carrefour Market	Carrefour Market
18230001	Esso Express	GEANT CASINO floreal ESSO
18230004	Leclerc	LECLERC SAINT DOULCHARD
18240001	Système U	Utile BELLEVILLE SUR LOIRE
18240002	Avia	Avia Picoty S.A.S.
18250002	Intermarché	INTERMARCHE HENRICHEMONT
18300001	Carrefour Market	Carrefour Market
18300004	Elan	GARAGE CROUZET RAC CITROEN
18300005	Colruyt	DATS SAINT SATUR
18300006	Avia	GARAGE DU FORT - AVIA
18310003	Carrefour Contact	CARREFOUR CONTACT
18330001	Avia	GARAGE AMICHAUD
18350001	Intermarché Contact	INTERMARCHE NERONDES
18350003	TotalEnergies	GARAGE VINCENT PMG
18370001	Intermarché	INTERMARCHE CHATEAUMEILLANT
18390003	Carrefour Market	Carrefour Market
18390004	Intermarché	INTERMARCHÉ STATION CARBURANT
18400001	Système U	Super U ST FLORENT SUR CHER
18400004	Carrefour Market	Carrefour Market
18410002	Système U	SAS SOLAUDIS
18500004	Intermarché	INTERMARCHE MEHUN S/YEVRE
18500006	ENI	AGIP BOURGES MARMAGNE A 71
18500007	Esso	Esso Bourges Ste Thorette
18500008	Carrefour Market	MARKET MEHUN SUR YEVRE
18520001	Intermarché	INTERMARCHE AVORD
18570002	Carrefour Contact	Carrefour contact
18600001	Avia	AVIA XPRESS
18600003	Intermarché	INTERMARCHE SANCOINS
18700001	Carrefour Market	Market
18700003	Intermarché	INTERMARCHE AUBIGNY-SUR-NERE
18800001	Avia	AVIA XPRESS
19000002	Leclerc	TULLE-DISTRIBUTION
19000003	Intermarché	INTERMARCHE ROUTE NAVES
19000006	Intermarché	INTERMARCHE QUAI CONTINSOUZA
19000008	TotalEnergies	RELAIS TULLE LA SOLANE
19100001	Auchan	AUCHAN SUPERMARCHE
19100009	Intermarché	INTERMARCHE du PILOU
19100010	Intermarché	INTERMARCHE BRIVE
19100011	Leclerc	NODISCO E.LECLERC
19100014	Esso Express	ESSO EXPRESS BRIVE LA GAILLARDE BRUNE
19100015	Esso Express	ESSO EXPRESS BRIVE LA GAILLARDE BORDEAUX LYON
19100016	TotalEnergies Access	RELAIS BRIVE SEMARD
19100017	TotalEnergies Access	RELAIS DE VIALMUR
19110001	Carrefour Market	Carrefour Market
19120001	Intermarché	INTERMARCHE
19130001	Huit à 8	8 à Huit Saint-Aulaire
19130002	Carrefour Market	Carrefour Market
19130003	TotalEnergies Access	ESPACE AUTO SARL
19130004	Intermarché	INTERMARCHE OBJAT
19140001	Système U	SUPER U
19140003	Intermarché	INTERMARCHE SUPER UZERCHE
19140005	Netto	SAS LEVELOC
19150001	Auchan	AUCHAN
19150002	Système U	SUPER U LAGUENNE
19160001	Intermarché Contact	INTERMARCHE NEUVIC
19170001	TotalEnergies	REGAUDIE
19190001	Carrefour Contact	Carrefour Contact
19190002	TotalEnergies	RELAIS STAR LE PESCHER
19200002	Avia	ETS SALAGNAC ET FILS
19200003	Leclerc	USSEL DISTRIBUTION
19200006	TotalEnergies	Chaudagne sa
19200007	Intermarché	SAS SASSEL
19210001	Système U	SUPER U
19230001	Intermarché	INTERMARCHE SAINT SORNIN LAVOLPS
19240002	Carrefour Contact	SARL BROCHETON DISTRI
19240003	Intermarché Contact	INTERMARCHE  ALLASSAC
19250001	TotalEnergies	VERGNE MARCEL
19250003	Intermarché Contact	INTERMARCHE SUPER
19250006	Netto	NETTO MEYMAC
19260002	Intermarché	INTERMARCHE TREIGNAC
19270003	Intermarché	INTERMARCHE CONTACT
19270004	TotalEnergies	TOTAL SAINT PARDOUX
19290002	Indépendant sans enseigne	Station-service de Sornac
19300001	Simply Market	SIMPLY MARKET
19300002	Système U	Super U Coop Atlantique Egletons
19300003	TotalEnergies	EGLETONS LACHAUD
19316001	Carrefour	CARREFOUR BRIVE LA GAILLARDE
19330002	Carrefour Contact	CARREFOUR CONTACT
19340001	Avia	EYGURANDE AUTOMOBILES
19340002	TotalEnergies Contact	SARL COSTE Père & Fils
19340003	Avia	AVIA CHAVANON
19350002	Carrefour Contact	CARREFOUR CONTACT
19360001	Géant	GEANT BRIVE- FLOREAL YG330
19360002	Indépendant sans enseigne	VALIBHAY SARL
19360003	Système U	SUPER U MALEMORT
19400005	Indépendant sans enseigne	Garage CONSTANT
19400006	Intermarché	INTERMARCHE SUPER ARGENTAT
19460002	TotalEnergies Access	total access naves
19490002	TotalEnergies	Sarl vaur et fils
19500002	Système U	Super U
19510002	TotalEnergies	RELAIS PORTE DE CORREZE
19600001	Carrefour Contact	CARREFOUR CONTACT USSAC
19600003	TotalEnergies	Relais de la croix blanche
19600004	Shell	SHELL AIRE DU PAYS DE BRIVE
19700001	Système U	SUPER U
19800004	Indépendant sans enseigne	Pro-tech auto
19800005	Leclerc	SODIPLEC LA CORREZE
20000002	VITO	LUIGI SA
20000006	TotalEnergies	RELAIS CECCALDI
20000007	TotalEnergies	SARL FABIANI STATION TOTAL
20090001	VITO	U STRETTU SARL
20090002	TotalEnergies	SAS STATION ST JOSEPH
20090004	VITO	Station service  la madunuccia Martinetti Mathieu
20090007	VITO	ViTO Aspretto
20090011	VITO	U-STRETTU NORD
20090014	ENI	ENI CASTEL VECCHIO
20090015	VITO	RELAIS KENNEDY
20100001	TotalEnergies	M. DIGIACOMI Ange-Noël
20100003	VITO	SARL Bartoli distribution
20100005	VITO	Cerlini Christian
20110003	VITO	VITO CHEZ MIMI
20110005	VITO	STATION VITO SANSONE
20111001	VITO	VITO TIUCCIA SARL SOCIDI
20113001	TotalEnergies	M. LEONETTI André
20113002	TotalEnergies	SARL BARACCI AUTOMOBILES
20115001	ENI	LES CALANCHES
20118001	TotalEnergies	SARL RELAIS DU PONT DE SAGONE
20118005	Esso	SARL A3F -RELAIS MON REVE
20129001	VITO	FOLACCI STATION SERVICE
20130002	TotalEnergies	Station Total Cargèse
20131001	VITO	GARAGE QUILICHINI
20131002	TotalEnergies	EURL TOMASI Marie-Josée
20137004	TotalEnergies	RELAIS DE TRINITE ANDREANI
20137005	TotalEnergies	SAS RELAIS DE PALOMBAGGIA
20137006	TotalEnergies	Le relais du soleil
20137007	TotalEnergies	SARL BEL OMBRA
20137008	VITO	STATION VITO ST CYPRIEN
20137009	VITO	SARL EPB station VITO
20137010	VITO	SARL EPB station VITO Stabiacciu
20140001	VITO	STATION VITO SANTONI
20144002	VITO	GROUPE BRADESI SARL
20144003	VITO	STATION VITO
20145001	TotalEnergies	SARL Relais de la Côte des Nacres
20145004	TotalEnergies	relais de bavella
20147001	TotalEnergies	SAS Bertolani
20148001	ENI	ENI SAS A NOCE
20150003	VITO	Station Vito LCA
20153003	TotalEnergies	Compagnie de distribution du Taravo
20156001	VITO	BARTOLI SARL
20160001	ENI	Sandra Feschi
20166002	TotalEnergies	SAS DOLCE VITA AUTOMOBILE
20166004	VITO	RELAIS BENISTA CARBURANT
20166005	VITO	Relais de la tour
20166006	TotalEnergies	Station TOTAL Les Marines
20167003	VITO	Station service  Martinetti Mathieu
20167004	TotalEnergies	Station Rossi
20167005	VITO	Station  Martinetti La Rocade
20167008	VITO	Relais U culombu 2
20167010	VITO	Relais poggioli
20167012	VITO	ViTO Baleone
20169002	Indépendant sans enseigne	Sarl Ets Botti
20169003	TotalEnergies	SASU ASJP
20170002	TotalEnergies	SARL CESARI
20189001	TotalEnergies	SARL PAOLETTI PRODUITS PETROLIERS
20189002	TotalEnergies	AJACCIO AUTOMOBILES SA
20190002	VITO	ViTO Sta-Maria-Sicchè
20200006	TotalEnergies	ETS FERRARI
20200008	ENI	SARL MILANI CLAUDE - ENI NOUVEAU PORT
20200014	VITO	Vito - sas sacha 173
20200016	VITO	SAS BIANUCCI station vito du fango
20213004	VITO	SAS CGC Cesarini
20213005	VITO	SAS KALLISCAR
20215001	VITO	AUTOMOBILES BARTHES
20217001	VITO	SARL VITO DOMARCHI
20217004	TotalEnergies	ETS ORSINI JM
20217005	VITO	Relais Dominique SARL SOCAB
20218001	VITO	STATION ANTONIOTTI SERGE
20218004	VITO	SAS VP AUTOMOBILES
20218007	TotalEnergies	STATION COGNETTI-VITA
20218008	VITO	Sarl BRULE
20218009	Indépendant sans enseigne	MARIOTTI ENERGIA
20219003	TotalEnergies	TOTAL CASARZA
20220001	TotalEnergies	SAS STATION GRAZIANI
20220002	VITO	DYNES - RELAIS DE LA PIETRA
20220003	ENI	DA L'ISULA
20220006	TotalEnergies	STATION TOTAL ALGAJOLA
20221001	VITO	ROSSI  PRUNETE
20222001	ENI	SASU RELAIS DE LAVASINA
20224001	TotalEnergies	SARL ACQUAVIVA
20228005	VITO	SAS FANTOZZI & FILLES
20230003	VITO	SARL RELAIS DE TAVAGNA
20230006	TotalEnergies	TOTAL Moriani
20230008	VITO	Station du Phare
20230011	TotalEnergies	TOTAL ALISTRO
20235001	TotalEnergies	SARL GATT ET FILS
20240001	VITO	SODIPP SARL VITO
20240002	TotalEnergies	SAS MARTINEZ
20240003	TotalEnergies	M. CORSINI Jacques
20240004	VITO	VITO SERVICES BENASSI
20240005	VITO	Vito Biancarelli
20243001	TotalEnergies	SARL RELAIS AUTO DU FIUMORBO
20245002	Indépendant sans enseigne	GALERIA SERVICES - ENERGIASUPRANA
20248001	TotalEnergies	SAS I TRE TOTAL ROGLIANO
20250001	VITO	STATION VITO CORTE
20250002	TotalEnergies	SARL DE L ORTA
20250003	VITO	STATION VITO RELAIS DE SANTA MARIA
20250009	VITO	Station vito Bianchini et fille
20260001	VITO	Sasu AUTO EXPRESS CORSE
20260002	TotalEnergies	SARL d'Exploitation du Relais de BALAGNE
20260003	VITO	SAS Le Relais d'Alzeta ACQUAVIVA
20270001	VITO	STATION SERVICE
20270003	ENI	ENI RELAIS DE LA PLAINE
20290002	TotalEnergies	SARL MARCELLI
20290003	TotalEnergies	SARL RELAIS DE BORGO
20290008	VITO	VITO CASAMOZZA
20290009	VITO	SAS CGC Cesarini
20290010	ENI	ENI LE SUD
20538001	VITO	Station VITO BALESI AUTOMOBILES
20600002	VITO	U NIOLU SARL
20600003	TotalEnergies	ETS MARCEL FERRARI
20600004	TotalEnergies	SARL CIAVALDINI STRABONI
20600006	TotalEnergies	SAS BRUNINI ET FILS
20600007	ENI	SAS FERRANDI FILS
20600009	ENI	STATION DU PRADO
20600010	VITO	STATION LA ROCADE
20600011	ENI	SARL CAMPOMETA
20600014	VITO	Station VITO GIAMARCHI
20600015	VITO	STATION VITO MONTESORO RN193 BIANUCCI
20620002	ENI	STATION D'ORTALE N°4
20620004	ENI	Ceppe ENI
20620005	VITO	SASU BENAZZI
21000001	Carrefour	CARREFOUR DIJON TOISON D OR
21000006	Avia	MS SOULIER
21000009	Esso Express	ESSO DIJON LANGRES
21000010	Esso Express	ESSO SCHUMANN
21000011	Esso Express	ESSO BOURROCHES
21000012	Leclerc	Centre APOLIDIS
21000013	TotalEnergies	PIRETTI TOTAL
21000017	Avia	RELAIS DU MONT BLANC
21000022	Avia	AVIA XPRESS EPIREY
21000024	Intermarché	SAS TOLIMA
21000025	TotalEnergies	RELAIS DE LA ROCADE
21000027	TotalEnergies	RELAIS ROUTE BLANCHE
21000029	TotalEnergies	Total diables bleus
21100001	Colruyt	DATS BRETENIERE
21110001	Avia	AVIA XPRESS
21110002	TotalEnergies	ASB GENLIS
21110003	Esso Express	ESSO DU CHATEAU
21110005	Intermarché	INTERMARCHE GENLIS
21120001	Avia	AVIA IS SUR TILLE
21120002	ENI	AGIP TILCHATEL RN 74
21120003	Indépendant sans enseigne	SARL RONDOT
21120004	Avia	RELAIS LE VILLAGE
21120005	Intermarché	SAS SOFRALDI
21121003	Intermarché	INTERMARCHE FONTAINE LES DIJON
21121007	TotalEnergies Access	RELAIS ALLOBROGES
21121008	Intermarché	Intermarché
21130004	Intermarché	INTERMARCHE AUXONNE
21130008	Leclerc	E.LECLERC AUXODIS
21130009	Leclerc	STATION E. LECLERC
21130010	Leclerc	STATION E.LECLERC
21130013	Netto	Netto
21140001	Avia	AVIA XPRESS
21140002	TotalEnergies	SEMUR AUTO SERVICES
21140003	Intermarché	INTERMARCHE SEMUR EN AUXOIS
21150001	Avia	AVIA XPRESS
21150002	Système U	Venardis sas
21160001	Carrefour	CARREFOUR DIJON -PERRIGNY
21160004	TotalEnergies	RELAIS DE LA COTE
21160005	Leclerc	SAS MARSADIS
21170001	Intermarché	INTERMARCHE SAINT USAGE
21190002	Carrefour Market	CARREFOUR MARKET
21190006	TotalEnergies	RELAIS DE BEAUNE TAILLY
21190007	TotalEnergies	RELAIS DE MERCEUIL
21200001	Carrefour	CARREFOUR  BEAUNE
21200003	Esso Express	ESSO BEAUNE SUD
21200005	Leclerc	BEAUNE / DISTRIBEAUNE
21200006	Intermarché	INTERMARCHE BEAUNE
21200007	Esso	ESSO BEAUNE SAINT-JACQUES CARREFOUR EXPRESS
21200009	TotalEnergies	REL.BEAUNE TAILLY (PL)
21200010	Leclerc	STATION LECLERC LEVERNOIS
21200011	Netto	CALAO95
21204001	TotalEnergies	AUTOS STATIONS BOURGOGNE
21210001	Avia	AVIA XPRESS
21210005	TotalEnergies	GARAGE MODERNE SASU
21220003	Système U	SUPER U GEVREY/BROCHON
21220006	Fulli	Fulli Gevrey-Chambertin Ouest
21220008	Avia	AVIA GEVREY CHAMBERTIN
21230005	Carrefour Contact	CARREFOUR CONTACT
21230006	Avia	AVIA XPRESS
21230007	ENI	SARL LE GARAGE DE LA STATION
21240003	Système U	SUPER U
21240004	TotalEnergies Access	RELAIS LOGIS BOURGOGNE
21250001	Avia	AVIA XPRESS
21250002	TotalEnergies	LE RELAIS DE LA SAONE
21250005	Avia	SARL BRYSSE
21250006	Intermarché	INTERMARCHE SEURRE
21250009	Avia	SARL BRYSSE
21260001	Avia	AVIA XPRESS
21270001	Avia	AVIA XPRESS
21300001	Géant	GEANT CASINO
21300004	Système U	SUPER U
21310004	Intermarché	SAS AUBERIME
21320001	Système U	sarl station TRUCHOT
21320004	Carrefour Contact	EURL REIMDYS
21320006	Avia	POUILLY AUTOMOBILE
21320007	ENI	ENI AIRE DES LOCHERES A6 SUD NORD
21320009	Esso	Station ETS GUILLEMEAU SARL ESSO
21330001	Avia	RELAIS DES VIGNOTTES
21340001	Avia	AVIA XPRESS
21340002	TotalEnergies	GARAGE FOURRIER
21350001	Avia	AVIA XPRESS
21350002	Shell	Shell Chien Blanc
21360001	Avia	AVIA XPRESS
21360003	Esso	ESSO BLIGNY LA FORET
21360006	Fulli	STATION FULLI
21370001	Colruyt	DATS VELARS SUR OUCHE
21390001	Avia	AVIA XPRESS
21400001	Avia	AVIA XPRESS
21400002	TotalEnergies	SARL COLLARD
21400005	Intermarché	INTERMARCHE CHATILLON SUR SEINE
21400009	Avia	Relais de la route de Troyes
21410001	Intermarché	ANJUEL  SAS
21430003	Indépendant sans enseigne	ROUSSEAU CARBURANT
21440001	Indépendant sans enseigne	BER CESTRES
21460002	Avia	AVIA XPRESS
21460003	Avia	AVIA XPRESS
21490003	TotalEnergies	RELAIS DE DIJON BROGNON
21490005	Carrefour Contact	Carrefour Contact de Saint-Julien
21500002	TotalEnergies	SARL MONNET CH.
21500003	TotalEnergies	STATION SERVICE DE L'OLIVIER
21500004	Netto	NETTO MONTBARD
21500005	Intermarché	INTERMARCHE LA COTE
21510001	Avia	Sarl Garage CHEVALLIER
21530002	Indépendant sans enseigne	perreau carburants
21530004	Carrefour Contact	Carrefour contact
21540001	Système U	SAS TRISON - SUPER U
21540002	Netto	SAS POLDER
21560001	Système U	SAS ARCDIS
21600004	Intermarché	INTERMARCHE LONGVIC
21600006	TotalEnergies	Relais de Longvic
21600008	Avia	IDIR CHALI
21610001	Intermarché Contact	SAS HUCADIS
21610002	Indépendant sans enseigne	BOURGOGNE ESPACE RURAL
21640001	Avia	M. KUBIEZ
21700001	Carrefour Market	Carrefour Market
21700004	Intermarché	INTERMARCHE NUITS ST GEORGES
21700005	TotalEnergies	Relais du poirier au Loup
21700006	Colruyt	DATS NUITS ST GEORGES
21800002	Carrefour	CARREFOUR QUETIGNY
21800007	Système U	SAS SENNECEYDIS SUPER U
21800008	Colruyt	DATS CHEVIGNY ST SAUVEUR
21800009	TotalEnergies Access	RELAIS QUETIGNY
21800010	Carrefour Market	Market CHEVIGNY
21800012	Avia	AVIA XPRESS CHEVIGNY ST SAUVEUR
21850002	Intermarché	Intermarché
21910001	Avia	AVIA XPRESS
22000002	Système U	U EXPRESS CESSON ST BRIEUC
22000010	TotalEnergies	RELAIS SAINT-BRIEUC CHARNER
22000011	TotalEnergies Access	RELAIS APOLLINAIRE
22000013	TotalEnergies	SAS JEST&CO
22100001	Carrefour Market	Carrefour Market
22100004	Intermarché	INTERMARCHE TADEN
22100006	Intermarché	INTERMARCHE LANVALLAY
22100007	Système U	Super U LANVALLAY
22100009	TotalEnergies	RELAIS DE DINAN  STATION TOTAL
22100010	Leclerc	LECLERC
22100011	Esso	STATION ESSO DUGUESCLIN
22104001	Leclerc	Station E.Leclerc Dinan
22110002	Leclerc	LAIRODIS
22110003	Intermarché	INTERMARCHE ROSTRENEN
22120001	Système U	Hyper U YFFINIAC
22120003	Indépendant sans enseigne	STATION DE LA BAIE / BOLLORE ENERGY
22120005	Intermarché	INTERMARCHÉ QUESSOY
22120007	Avia	AVIA
22130001	Système U	Hyper U PLANCOET
22130002	Leclerc	S.A.S. PLUDIS
22140002	Intermarché	INTERMARCHE BEGARD
22140003	TotalEnergies	MARVOL
22150004	Intermarché Contact	INTERMARCHE PLOUGUENAST
22150005	Carrefour Market	CARREFOUR MARKET
22160003	Intermarché	INTERMARCHE SA JOUBEL
22170004	TotalEnergies Access	RELAIS PLERNEUF LE GOELO
22170005	Carrefour Market	Carrefour Market
22190001	Leclerc	Station E.Leclerc Plérin
22200003	Carrefour	CARREFOUR PAYS DE GUINGAMP
22200004	Intermarché	INTERMARCHE GUINGAMP-ST AGATHON
22200005	TotalEnergies	GUINGAMP SERVICES
22200006	TotalEnergies Access	RELAIS PLOUMAGOAR
22200007	Indépendant sans enseigne	SARL BGME AUTO
22203001	Leclerc	GUINGAMP-DISTRIBUTION
22210001	Système U	Super U PLEMET
22220001	Système U	Super U  TREGUIER
22220003	Intermarché	INTERMARCHE MINIHY-TREGUIER
22230003	Système U	Super U MERDRIGNAC
22230004	TotalEnergies	GARAGE SOHIER STATION TOTAL
22240001	TotalEnergies	SARL DUPRETZ
22240003	Coccinelle	coccinelle supermarché
22250001	Système U	SUPER U BROONS
22250002	Intermarché	INTERMARCHE SUPER
22260001	Intermarché	INTERMARCHE PONTRIEUX
22270001	Carrefour Express	CARREFOUR EXPRESS Jugon-les-Lacs
22290001	Système U	Super U LANVOLLON
22290002	TotalEnergies	SARL GARAGE DE LA TRINITE
22290003	Indépendant sans enseigne	GOELO SERVICES
22300002	Leclerc	PERLANDIS 2
22300003	Leclerc	PERLANDIS
22300004	Intermarché	INTERMARCHE LANNION St MARC
22300005	Intermarché	INTERMARCHE LANNION PLOULEC'H
22300006	Intermarché	INTERMARCHE PLOUBEZRE
22300007	Intermarché Contact	INTERMARCHE CONTACT LANNION
22302001	TotalEnergies Access	TOTAL ACCESS
22310001	Système U	Super U PLESTIN LES GREVES
22350004	Intermarché	INTERMARCHE CAULNES
22350006	Esso	ESSO
22360001	Carrefour	CARREFOUR SAINT BRIEUC-LANGUEUX
22370001	Leclerc	E.LECLERC PLENEUF VAL ANDRE
22390001	Carrefour Contact	Carrefour Contact
22400001	Carrefour Market	Carrefour Market
22400003	TotalEnergies	SARL ARMOR AUTO
22400004	Leclerc	SAS TREGORDIS
22400005	Intermarché	INTERMARCHE LAMBALLE
22400007	TotalEnergies Access	RELAIS COETMIEUX
22400009	TotalEnergies Access	LAV AUTO DU PENTHIEVRE
22400010	Carrefour Express	Carrefour Express Planguenoual
22400011	TotalEnergies	TotalEnergies - ARCADIE AUTOMOBILES ST ALBAN
22410001	Netto	NETTO
22420003	Carrefour Contact	CARREFOUR CONTACT
22430001	Système U	Super U ERQUY
22440001	Leclerc	E.LECLERC PLOUFRAGAN
22440002	Intermarché	INTERMARCHE TREMUSON
22460005	TotalEnergies	STATION TOTAL UZEL
22470001	Intermarché	Intermarché Plouézec
22480001	Système U	Super U ST NICOLAS DU PELEM
22490001	Système U	Super U PLOUER S/RANCE
22500001	Carrefour	CARREFOUR PAIMPOL
22500003	TotalEnergies Access	ARCADIE AUTOMOBILES SAS
22500004	Leclerc	E. LECLERC PAIMPOL
22500005	Intermarché	INTERMARCHE PAIMPOL
22500006	Indépendant sans enseigne	Meyer Energies
22520001	Système U	Super U BINIC
22530001	Intermarché	INTERMARCHE CONTACT
22540002	Intermarché Contact	INTERMARCHE CONTACT
22550001	Système U	Super U MATIGNON
22560001	Intermarché	INTERMARCHE TREBEURDEN
22570001	TotalEnergies	EURL MARTIN SEBASTIEN
22580001	Carrefour Market	Carrefour Market
22590001	Intermarché	INTERMARCHE PORDIC
22600002	TotalEnergies	SARL GARAGE JOSSELIN
22600004	Leclerc	SAS LOUDELAC
22600006	Système U	SUPER U
22600008	Intermarché	INTERMARCHE LOUDEAC
22610001	Système U	U Express PLEUBIAN
22630002	Carrefour Contact	Carrefour Contact
22640001	TotalEnergies	MME CHAMBERT AURORE
22640003	Intermarché Contact	INTERMARCHE CONTACT
22650001	TotalEnergies	SARL GARAGE DE LA BAIE
22650002	Carrefour Market	Market
22700001	TotalEnergies	SARL LE CHARPENT
22700002	Intermarché	INTERMARCHE ST QUAY PERROS
22700004	Intermarché	Intermarché PERROS-GUIREC
22710001	Carrefour Market	Carrefour Market
22730001	Système U	Super U TREGASTEL
22740001	Indépendant sans enseigne	Meyer Energies
22800002	Leclerc	Station E.Leclerc St Brandan
22800003	Système U	SUPER U QUINTIN
22810002	TotalEnergies	RELAIS PORZ AN PARK
22830001	G20	G20 SUPERMARCHE
22940002	Intermarché	INTERMARCHE PLAINTEL
22950003	Intermarché	INTERMARCHE TREGUEUX
22960001	Carrefour Market	Market  Plédran
22980002	Intermarché	SAS KARMALO
23000001	Carrefour	CARREFOUR GUERET
23000004	Avia	AVIA    SARL REMERAND
23000006	Intermarché	INTERMARCHE GUERET
23000007	Avia	SARL REMERAND MANOUVRIER
23000008	Netto	NETTO
23008001	Leclerc	HYPERMARCHE E.LECLERC GUERET
23110002	Système U	U Express
23130002	Carrefour Express	CARREFOUR EXPRESS CHENERAILLES
23140003	TotalEnergies	RELAIS DE PARSAC
23150001	Intermarché	INTERMARCHE AHUN
23160002	Casino	SAS ROUSSELOT
23170001	Intermarché	INTERMARCHE CHAMBON SUR VOUEIZE
23200001	Carrefour Market	Carrefour Market
23200002	Netto	LES MOUSQUETAIRES
23210003	Carrefour Contact	Carrefour Contact Bénévent l abbaye
23220001	Intermarché Contact	INTERMARCHE BONNAT
23230001	Carrefour Market	Carrefour Market
23240002	Indépendant sans enseigne	Trullen Distribution
